Customer_ID,Customer_Name,Age,Gender,State,Account_Type,Account_Balance_NGN,Monthly_Income_NGN,Employment_Status,Years_With_Bank,Has_Loan,Loan_Type,Loan_Amount_NGN,Credit_Score,Monthly_Transactions,Digital_Banking_User,Account_Opening_Date
NB_000669,Customer_669,34,Male,Kaduna,Current,31903,463896,Student,5.8,False,,0,843,17,False,2014-09-05 06:17:28.124062016
NB_000670,Customer_670,29,Female,Delta,Savings,99897,808645,Employed,0.7,False,,0,561,12,True,2014-09-07 19:39:56.998499232
NB_000671,Customer_671,47,Male,Edo,Current,84432,696967,Employed,2.5,False,,0,653,8,True,2014-09-10 09:02:25.872936448
NB_000672,Customer_672,28,Female,Anambra,Savings,151129,396606,Employed,3.9,True,Personal,893212,549,11,True,2014-09-12 22:24:54.747373664
NB_000673,Customer_673,48,Male,Kano,Student,88608,2203654,Self-Employed,1.7,True,,4048521,743,14,True,2014-09-15 11:47:23.621810880
NB_000674,Customer_674,25,Female,Edo,Savings,279537,3250819,Employed,0.3,False,,0,595,16,False,2014-09-18 01:09:52.496248128
NB_000675,Customer_675,29,Male,Imo,Savings,1208508,250146,Self-Employed,14.0,False,,0,830,18,True,2014-09-20 14:32:21.370685344
NB_000676,Customer_676,60,Male,Anambra,Current,1788588,746630,Self-Employed,1.9,False,,0,685,9,True,2014-09-23 03:54:50.245122560
NB_000677,Customer_677,70,Male,Kano,Current,333778,585954,Employed,2.4,False,,0,637,15,True,2014-09-25 17:17:19.119559776
NB_000678,Customer_678,68,Male,Kano,Fixed Deposit,28964,914905,Employed,8.1,False,,0,559,8,True,2014-09-28 06:39:47.993996992
NB_000679,Customer_679,38,Female,Rivers,Current,13204,107889,Employed,1.5,True,Personal,1872780,658,14,True,2014-09-30 20:02:16.868434208
NB_000680,Customer_680,72,Male,Rivers,Savings,803966,1284898,Employed,17.7,False,,0,779,16,True,2014-10-03 09:24:45.742871424
NB_000681,Customer_681,18,Male,Kano,Fixed Deposit,446538,242863,Employed,0.9,False,,0,638,24,True,2014-10-05 22:47:14.617308640
NB_000682,Customer_682,39,Male,Kaduna,Savings,63753,2218040,Employed,0.5,True,,10837688,496,19,False,2014-10-08 12:09:43.491745856
NB_000683,Customer_683,60,Female,Anambra,Savings,113524,273644,Retired,9.2,False,,0,630,12,True,2014-10-11 01:32:12.366183072
NB_000684,Customer_684,45,Female,Imo,Savings,311710,126887,Employed,7.0,False,,0,598,23,True,2014-10-13 14:54:41.240620288
NB_000685,Customer_685,52,Male,Anambra,Savings,130247,95587,Employed,0.1,True,,630095,622,14,False,2014-10-16 04:17:10.115057504
NB_000686,Customer_686,62,Female,Osun,Savings,204564,145518,Employed,3.2,False,,0,715,15,False,2014-10-18 17:39:38.989494752
NB_000687,Customer_687,51,Female,Kaduna,Current,458168,636570,Employed,3.6,False,,0,525,13,True,2014-10-21 07:02:07.863931968
NB_000688,Customer_688,44,Female,Imo,Savings,225341,102101,Employed,0.4,False,,0,715,17,False,2014-10-23 20:24:36.738369184
NB_000689,Customer_689,68,Male,Kaduna,Fixed Deposit,17655,289363,Self-Employed,1.0,False,,0,686,22,True,2014-10-26 09:47:05.612806400
NB_000690,Customer_690,63,Female,Anambra,Savings,51876,579798,Employed,1.3,False,,0,605,11,False,2014-10-28 23:09:34.487243616
NB_000691,Customer_691,27,Female,Delta,Savings,562351,45704,Self-Employed,0.9,False,,0,612,14,True,2014-10-31 12:32:03.361680832
NB_000692,Customer_692,25,Male,Delta,Savings,30186,863600,Unemployed,0.4,True,,401325,606,20,True,2014-11-03 01:54:32.236118048
NB_000693,Customer_693,22,Male,Lagos,Savings,80168,318046,Employed,4.1,True,,964684,553,16,True,2014-11-05 15:17:01.110555264
NB_000694,Customer_694,42,Male,Kaduna,Current,238957,179906,Employed,0.4,False,,0,647,12,True,2014-11-08 04:39:29.984992480
NB_000695,Customer_695,24,Female,Osun,Fixed Deposit,332924,791576,Employed,2.4,True,,9195939,629,8,True,2014-11-10 18:01:58.859429696
NB_000696,Customer_696,48,Male,Kano,Savings,1796474,1140756,Employed,10.5,True,,162014,580,10,True,2014-11-13 07:24:27.733866912
NB_000697,Customer_697,47,Male,Rivers,Current,761332,890447,Employed,0.7,False,,0,610,13,True,2014-11-15 20:46:56.608304128
NB_000698,Customer_698,65,Female,Kaduna,Savings,20068839,1054770,Self-Employed,1.8,False,,0,539,10,True,2014-11-18 10:09:25.482741344
NB_000699,Customer_699,18,Female,Lagos,Savings,6227533,183225,Self-Employed,1.9,False,,0,604,9,False,2014-11-20 23:31:54.357178592
NB_000700,Customer_700,65,Female,Kano,Current,280529,492871,Student,0.2,True,,2578573,523,13,True,2014-11-23 12:54:23.231615808
NB_000701,Customer_701,43,Male,Edo,Savings,210321,171779,Employed,0.1,False,,0,551,13,True,2014-11-26 02:16:52.106053024
NB_000702,Customer_702,39,Female,Osun,Fixed Deposit,351145,1976618,Employed,4.7,False,,0,587,20,True,2014-11-28 15:39:20.980490240
NB_000703,Customer_703,27,Female,Edo,Savings,53153,192118,Retired,1.2,False,,0,835,15,True,2014-12-01 05:01:49.854927456
NB_000704,Customer_704,46,Female,Lagos,Savings,162485,876607,Employed,5.1,False,,0,745,12,True,2014-12-03 18:24:18.729364672
NB_000705,Customer_705,44,Male,Delta,Savings,53270,1845967,Employed,2.1,False,,0,729,13,True,2014-12-06 07:46:47.603801888
NB_000706,Customer_706,55,Female,Osun,Current,320351,501678,Employed,1.8,False,,0,667,16,True,2014-12-08 21:09:16.478239104
NB_000707,Customer_707,30,Male,Lagos,Savings,395042,541790,Employed,4.5,False,,0,691,16,False,2014-12-11 10:31:45.352676320
NB_000708,Customer_708,23,Female,Osun,Savings,232183,302313,Self-Employed,0.5,True,,224574,610,14,True,2014-12-13 23:54:14.227113536
NB_000709,Customer_709,20,Female,Oyo,Current,157699,122263,Self-Employed,0.2,False,,0,676,11,False,2014-12-16 13:16:43.101550752
NB_000710,Customer_710,48,Female,Kaduna,Current,638640,442851,Employed,3.2,False,,0,583,13,False,2014-12-19 02:39:11.975987968
NB_000711,Customer_711,68,Male,Oyo,Savings,285759,185890,Student,2.4,False,,0,569,12,True,2014-12-21 16:01:40.850425216
NB_000712,Customer_712,21,Female,Oyo,Savings,28147,1374588,Employed,8.1,True,,410324,783,16,True,2014-12-24 05:24:09.724862432
NB_000713,Customer_713,37,Female,Lagos,Fixed Deposit,1740387,6242636,Self-Employed,3.3,False,,0,675,19,True,2014-12-26 18:46:38.599299648
NB_000714,Customer_714,57,Female,Delta,Savings,6310,1362894,Employed,0.3,False,,0,670,21,True,2014-12-29 08:09:07.473736864
NB_000715,Customer_715,63,Female,Oyo,Current,287754,594672,Employed,1.1,False,,0,556,22,True,2014-12-31 21:31:36.348174080
NB_000716,Customer_716,35,Male,Rivers,Current,1052433,2995629,Employed,6.4,False,,0,465,13,True,2015-01-03 10:54:05.222611296
NB_000717,Customer_717,27,Female,Rivers,Savings,2618,126216,Employed,1.4,False,,0,682,14,True,2015-01-06 00:16:34.097048512
NB_000718,Customer_718,27,Female,Lagos,Savings,603462,531721,Employed,0.8,False,,0,643,13,True,2015-01-08 13:39:02.971485728
NB_000719,Customer_719,36,Male,Delta,Current,1070859,317569,Employed,4.4,True,Personal,3067875,820,13,True,2015-01-11 03:01:31.845922944
NB_000720,Customer_720,28,Female,Osun,Current,173127,305175,Employed,4.4,False,,0,703,17,False,2015-01-13 16:24:00.720360160
NB_000721,Customer_721,21,Male,Rivers,Fixed Deposit,82722,868865,Self-Employed,4.6,True,,317122,602,17,True,2015-01-16 05:46:29.594797376
NB_000722,Customer_722,39,Female,Lagos,Savings,565346,1234586,Employed,1.4,False,,0,545,20,True,2015-01-18 19:08:58.469234592
NB_000723,Customer_723,59,Male,Lagos,Student,11992,330889,Employed,4.1,False,,0,824,12,True,2015-01-21 08:31:27.343671840
NB_000724,Customer_724,65,Male,Kaduna,Savings,121958,1530026,Student,2.0,False,,0,770,19,True,2015-01-23 21:53:56.218109056
NB_000725,Customer_725,36,Male,Edo,Current,592292,114523,Student,3.7,False,,0,503,11,True,2015-01-26 11:16:25.092546272
NB_000726,Customer_726,30,Female,Delta,Fixed Deposit,380998,512349,Employed,1.2,False,,0,563,14,True,2015-01-29 00:38:53.966983488
NB_000727,Customer_727,60,Female,Imo,Savings,368169,304648,Employed,1.6,False,,0,663,14,False,2015-01-31 14:01:22.841420704
NB_000728,Customer_728,43,Female,Osun,Student,21320,448209,Unemployed,2.3,False,,0,658,13,True,2015-02-03 03:23:51.715857920
NB_000729,Customer_729,52,Male,Lagos,Savings,224647,169802,Self-Employed,5.9,True,Auto,387530,838,6,True,2015-02-05 16:46:20.590295136
NB_000730,Customer_730,31,Male,Osun,Fixed Deposit,314145,268332,Self-Employed,1.2,False,,0,743,10,True,2015-02-08 06:08:49.464732352
NB_000731,Customer_731,25,Male,Kaduna,Current,147468,1423993,Employed,6.7,False,,0,811,16,True,2015-02-10 19:31:18.339169568
NB_000732,Customer_732,49,Female,Kano,Savings,139417,543915,Student,0.3,False,,0,690,18,True,2015-02-13 08:53:47.213606784
NB_000733,Customer_733,66,Male,Anambra,Current,1118923,966177,Employed,5.6,True,,5511778,658,11,True,2015-02-15 22:16:16.088044000
NB_000734,Customer_734,22,Female,Kano,Savings,150081,147211,Retired,0.5,False,,0,661,14,True,2015-02-18 11:38:44.962481216
NB_000735,Customer_735,68,Male,Anambra,Current,836604,992754,Self-Employed,0.8,False,,0,604,10,True,2015-02-21 01:01:13.836918432
NB_000736,Customer_736,59,Male,Delta,Savings,307655,449041,Employed,2.4,True,,659309,735,18,False,2015-02-23 14:23:42.711355680
NB_000737,Customer_737,55,Male,Rivers,Fixed Deposit,83040,250311,Student,1.5,False,,0,445,17,True,2015-02-26 03:46:11.585792896
NB_000738,Customer_738,27,Male,Delta,Fixed Deposit,39400,159783,Employed,3.1,False,,0,757,20,True,2015-02-28 17:08:40.460230112
NB_000739,Customer_739,71,Female,Osun,Fixed Deposit,1051142,83111,Self-Employed,2.1,False,,0,543,16,True,2015-03-03 06:31:09.334667328
NB_000740,Customer_740,27,Male,Kaduna,Savings,371677,313343,Self-Employed,2.3,False,,0,549,15,True,2015-03-05 19:53:38.209104544
NB_000741,Customer_741,61,Female,Imo,Current,135959,1353220,Employed,4.1,True,,2110849,850,14,True,2015-03-08 09:16:07.083541760
NB_000742,Customer_742,59,Female,Osun,Student,174608,76982,Self-Employed,1.1,False,,0,649,17,True,2015-03-10 22:38:35.957978976
NB_000743,Customer_743,59,Male,Imo,Savings,561684,315625,Student,0.5,False,,0,572,16,False,2015-03-13 12:01:04.832416192
NB_000744,Customer_744,71,Male,Rivers,Current,203219,885333,Retired,8.1,False,,0,586,16,True,2015-03-16 01:23:33.706853408
NB_000745,Customer_745,22,Male,Imo,Fixed Deposit,10084,1930522,Employed,0.0,False,,0,702,18,True,2015-03-18 14:46:02.581290624
NB_000746,Customer_746,67,Male,Kaduna,Savings,349072,1410131,Retired,0.1,False,,0,627,16,True,2015-03-21 04:08:31.455727840
NB_000747,Customer_747,21,Male,Anambra,Fixed Deposit,298271,514139,Retired,4.5,False,,0,623,8,True,2015-03-23 17:31:00.330165056
NB_000748,Customer_748,22,Female,Rivers,Savings,34670,346945,Employed,9.8,False,,0,646,11,True,2015-03-26 06:53:29.204602304
NB_000749,Customer_749,26,Male,Rivers,Savings,656570,203617,Employed,6.1,True,,397479,600,18,True,2015-03-28 20:15:58.079039520
NB_000750,Customer_750,38,Female,Edo,Savings,147377,115573,Employed,0.1,False,,0,714,13,False,2015-03-31 09:38:26.953476736
NB_000751,Customer_751,25,Male,Edo,Fixed Deposit,422400,121709,Self-Employed,5.4,True,Mortgage,983989,850,15,True,2015-04-02 23:00:55.827913952
NB_000752,Customer_752,49,Male,Rivers,Savings,34377,525413,Unemployed,3.1,False,,0,825,19,True,2015-04-05 12:23:24.702351168
NB_000753,Customer_753,35,Female,Rivers,Current,300000,176741,Self-Employed,3.4,True,,1128019,726,16,True,2015-04-08 01:45:53.576788384
NB_000754,Customer_754,55,Male,Edo,Savings,77072,367961,Employed,0.9,False,,0,550,9,True,2015-04-10 15:08:22.451225600
NB_000755,Customer_755,23,Male,Delta,Savings,165956,625760,Employed,0.6,False,,0,462,26,True,2015-04-13 04:30:51.325662816
NB_000756,Customer_756,48,Male,Kaduna,Current,39877,442615,Employed,1.8,False,,0,648,11,False,2015-04-15 17:53:20.200100032
NB_000757,Customer_757,73,Female,Edo,Savings,24482,1094852,Employed,3.2,False,,0,748,18,True,2015-04-18 07:15:49.074537248
NB_000758,Customer_758,25,Female,Anambra,Savings,100737,642916,Employed,2.6,False,,0,639,11,True,2015-04-20 20:38:17.948974464
NB_000759,Customer_759,72,Female,Anambra,Current,1133811,821464,Self-Employed,2.5,False,,0,734,20,True,2015-04-23 10:00:46.823411680
NB_000760,Customer_760,29,Male,Delta,Current,3286758,122852,Employed,0.4,False,,0,533,15,True,2015-04-25 23:23:15.697848928
NB_000761,Customer_761,74,Male,Edo,Fixed Deposit,451819,566020,Self-Employed,3.5,False,,0,533,11,False,2015-04-28 12:45:44.572286144
NB_000762,Customer_762,71,Female,Oyo,Savings,21129,311330,Retired,0.4,True,,1312323,675,7,True,2015-05-01 02:08:13.446723360
NB_000763,Customer_763,29,Male,Oyo,Savings,352969,602786,Employed,1.9,True,Business,4474940,574,16,False,2015-05-03 15:30:42.321160576
NB_000764,Customer_764,59,Male,Rivers,Savings,115786,994854,Employed,0.9,False,,0,661,12,True,2015-05-06 04:53:11.195597792
NB_000765,Customer_765,46,Male,Kaduna,Current,138526,1514786,Self-Employed,3.9,False,,0,740,13,True,2015-05-08 18:15:40.070035008
NB_000766,Customer_766,47,Male,Delta,Current,552226,275551,Self-Employed,1.2,False,,0,681,12,False,2015-05-11 07:38:08.944472224
NB_000767,Customer_767,48,Male,Imo,Savings,32894,419758,Employed,12.6,False,,0,708,19,True,2015-05-13 21:00:37.818909440
NB_000768,Customer_768,21,Male,Anambra,Current,261357,385845,Self-Employed,3.7,False,,0,796,16,True,2015-05-16 10:23:06.693346656
NB_000769,Customer_769,53,Female,Edo,Savings,572718,739343,Employed,4.7,True,,1461519,700,22,False,2015-05-18 23:45:35.567783872
NB_000770,Customer_770,46,Female,Delta,Savings,590308,614444,Employed,4.8,True,,405521,626,20,False,2015-05-21 13:08:04.442221088
NB_000771,Customer_771,70,Male,Osun,Current,8474,2202629,Self-Employed,0.3,True,,835331,561,13,True,2015-05-24 02:30:33.316658304
NB_000772,Customer_772,48,Female,Oyo,Current,170144,1950461,Employed,9.4,False,,0,850,16,False,2015-05-26 15:53:02.191095520
NB_000773,Customer_773,69,Female,Anambra,Savings,248495,725317,Self-Employed,1.4,True,Mortgage,736113,727,24,True,2015-05-29 05:15:31.065532768
NB_000774,Customer_774,35,Female,Delta,Fixed Deposit,175273,527179,Employed,5.3,False,,0,728,9,False,2015-05-31 18:37:59.939969984
NB_000775,Customer_775,33,Female,Delta,Savings,9526,435074,Employed,1.7,False,,0,406,9,True,2015-06-03 08:00:28.814407200
NB_000776,Customer_776,72,Female,Lagos,Savings,46218,2719044,Retired,4.3,False,,0,712,13,True,2015-06-05 21:22:57.688844416
NB_000777,Customer_777,30,Male,Anambra,Current,961216,597319,Employed,3.5,False,,0,790,18,True,2015-06-08 10:45:26.563281632
NB_000778,Customer_778,58,Female,Anambra,Current,485774,63150,Employed,5.1,False,,0,624,19,True,2015-06-11 00:07:55.437718848
NB_000779,Customer_779,29,Female,Kano,Savings,60955,366493,Student,0.4,True,,1788335,723,12,True,2015-06-13 13:30:24.312156064
NB_000780,Customer_780,32,Male,Delta,Savings,273478,268511,Self-Employed,2.3,False,,0,714,10,True,2015-06-16 02:52:53.186593280
NB_000781,Customer_781,30,Male,Edo,Student,101344,397523,Employed,0.6,True,,2186101,789,20,False,2015-06-18 16:15:22.061030496
NB_000782,Customer_782,57,Male,Oyo,Student,34736,5617731,Self-Employed,2.6,False,,0,454,19,True,2015-06-21 05:37:50.935467712
NB_000783,Customer_783,28,Male,Lagos,Savings,115036,117919,Employed,0.9,False,,0,809,14,True,2015-06-23 19:00:19.809904928
NB_000784,Customer_784,68,Female,Edo,Savings,249977,174672,Student,1.5,False,,0,689,10,False,2015-06-26 08:22:48.684342144
NB_000785,Customer_785,25,Female,Osun,Savings,52394,1363269,Self-Employed,6.4,False,,0,567,16,False,2015-06-28 21:45:17.558779392
NB_000786,Customer_786,57,Female,Kaduna,Savings,61362,332973,Employed,1.3,False,,0,625,6,True,2015-07-01 11:07:46.433216608
NB_000787,Customer_787,46,Male,Oyo,Fixed Deposit,55329,167642,Employed,1.5,False,,0,489,18,True,2015-07-04 00:30:15.307653824
NB_000788,Customer_788,28,Male,Lagos,Savings,835791,161170,Student,4.7,True,,252308,740,17,True,2015-07-06 13:52:44.182091040
NB_000789,Customer_789,32,Male,Anambra,Student,32416,301175,Employed,4.0,False,,0,789,8,False,2015-07-09 03:15:13.056528256
NB_000790,Customer_790,55,Female,Oyo,Savings,253030,464156,Retired,0.4,True,,1891302,714,9,True,2015-07-11 16:37:41.930965472
NB_000791,Customer_791,20,Female,Rivers,Student,931329,701230,Unemployed,3.5,False,,0,543,16,False,2015-07-14 06:00:10.805402688
NB_000792,Customer_792,21,Male,Rivers,Savings,36280,1236076,Employed,2.1,True,Business,519942,724,7,False,2015-07-16 19:22:39.679839904
NB_000793,Customer_793,74,Male,Anambra,Savings,223354,297438,Employed,1.7,False,,0,528,14,True,2015-07-19 08:45:08.554277120
NB_000794,Customer_794,21,Male,Kano,Current,10895,193263,Employed,0.6,False,,0,486,11,False,2015-07-21 22:07:37.428714336
NB_000795,Customer_795,65,Female,Edo,Savings,90724,188364,Employed,1.6,False,,0,713,16,True,2015-07-24 11:30:06.303151552
NB_000796,Customer_796,42,Male,Rivers,Current,3516,392799,Employed,4.8,False,,0,613,12,True,2015-07-27 00:52:35.177588768
NB_000797,Customer_797,34,Female,Oyo,Current,15451,392932,Employed,0.7,False,,0,780,14,True,2015-07-29 14:15:04.052026016
NB_000798,Customer_798,23,Female,Kaduna,Savings,260056,263602,Employed,4.7,False,,0,485,7,True,2015-08-01 03:37:32.926463232
NB_000799,Customer_799,36,Female,Edo,Current,5698427,132381,Unemployed,4.9,False,,0,680,15,False,2015-08-03 17:00:01.800900448
NB_000800,Customer_800,46,Female,Lagos,Savings,3271555,358180,Employed,4.1,False,,0,608,15,False,2015-08-06 06:22:30.675337664
NB_000801,Customer_801,44,Male,Lagos,Current,36097,666363,Self-Employed,17.1,False,,0,850,24,True,2015-08-08 19:44:59.549774880
NB_000802,Customer_802,18,Male,Imo,Current,1010169,266827,Employed,0.6,False,,0,713,16,True,2015-08-11 09:07:28.424212096
NB_000803,Customer_803,73,Female,Kano,Savings,42318,1005214,Employed,2.0,False,,0,850,5,False,2015-08-13 22:29:57.298649312
NB_000804,Customer_804,60,Female,Edo,Savings,131953,240413,Employed,4.3,False,,0,575,19,True,2015-08-16 11:52:26.173086528
NB_000805,Customer_805,63,Male,Kano,Savings,50741,607359,Employed,1.2,False,,0,459,15,False,2015-08-19 01:14:55.047523744
NB_000806,Customer_806,58,Male,Oyo,Savings,301372,870276,Employed,5.7,False,,0,632,16,True,2015-08-21 14:37:23.921960960
NB_000807,Customer_807,40,Female,Delta,Fixed Deposit,289731,1378471,Employed,0.3,False,,0,610,8,True,2015-08-24 03:59:52.796398176
NB_000808,Customer_808,35,Female,Lagos,Savings,10849,787608,Employed,3.8,False,,0,703,13,True,2015-08-26 17:22:21.670835392
NB_000809,Customer_809,18,Female,Rivers,Savings,255205,3373803,Unemployed,0.6,False,,0,741,16,False,2015-08-29 06:44:50.545272608
NB_000810,Customer_810,61,Female,Edo,Savings,87303,1036204,Employed,1.6,False,,0,640,15,True,2015-08-31 20:07:19.419709856
NB_000811,Customer_811,22,Male,Edo,Savings,53088,110765,Employed,0.0,False,,0,442,15,True,2015-09-03 09:29:48.294147072
NB_000812,Customer_812,52,Male,Lagos,Savings,44700,346883,Employed,3.3,False,,0,718,15,True,2015-09-05 22:52:17.168584288
NB_000813,Customer_813,40,Female,Osun,Savings,34094,803585,Student,0.1,True,,853376,675,10,True,2015-09-08 12:14:46.043021504
NB_000814,Customer_814,52,Female,Lagos,Savings,110925,64624,Self-Employed,11.0,False,,0,640,11,True,2015-09-11 01:37:14.917458720
NB_000815,Customer_815,65,Female,Edo,Current,161599,29799,Employed,2.0,False,,0,684,11,True,2015-09-13 14:59:43.791895936
NB_000816,Customer_816,57,Female,Osun,Savings,436232,152434,Self-Employed,1.8,False,,0,671,12,True,2015-09-16 04:22:12.666333152
NB_000817,Customer_817,40,Male,Kano,Savings,237403,93760,Employed,5.9,True,,395577,476,14,False,2015-09-18 17:44:41.540770368
NB_000818,Customer_818,32,Male,Kano,Fixed Deposit,262857,396653,Employed,3.2,True,,999548,492,20,True,2015-09-21 07:07:10.415207584
NB_000819,Customer_819,39,Male,Kaduna,Fixed Deposit,101176,375172,Employed,7.5,False,,0,734,19,True,2015-09-23 20:29:39.289644800
NB_000820,Customer_820,20,Male,Oyo,Fixed Deposit,135212,2659950,Student,0.9,True,Business,165107,850,12,True,2015-09-26 09:52:08.164082016
NB_000821,Customer_821,64,Male,Imo,Savings,315627,1453907,Self-Employed,7.6,False,,0,652,16,True,2015-09-28 23:14:37.038519232
NB_000822,Customer_822,71,Female,Kano,Savings,42079,601278,Student,0.5,True,,215014,850,16,True,2015-10-01 12:37:05.912956480
NB_000823,Customer_823,58,Female,Edo,Student,1016556,237536,Employed,0.8,False,,0,812,10,False,2015-10-04 01:59:34.787393696
